t,channel,pdr_mean,pdr_worst,pdr_spread,n_links,links_degraded,rssi_mean,rssi_per_link,pdr_per_link,noise_dbm,meas_floor_dbm,band_power,hb_gap_max,data_tx,data_rx,rx_ok,rx_err,rev_rssi_per_link,rev_pdr_per_link,rev_age_per_link,tx_attempts,tx_acked,tx_defer_ms,tx_retry_depth,shadow_exp,shadow_miss,silent_exp,silent_miss
3.700,6,0.667,0.273,0.300,3,1,-77.747,"-72.2 -82.0 -79.1","0.727 0.273 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.073,54,0,92,93,"-8e+01 -8e+01 -7e+01","0.831 0 0.498","0.073 0.048 0.023",1,1,0.01,0.00,0,0,6,3
3.800,6,0.697,0.364,0.261,3,1,-78.563,"-78.1 -81.6 -76.0","0.727 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.073,56,0,95,95,"-8e+01 -8e+01 -7e+01","0.831 0 0.514","0.073 0.048 0.023",1,1,0.01,0.00,0,0,3,0
3.900,6,0.523,0.091,0.360,4,2,-80.150,"-75.8 -81.6 -81.7 -81.5","0.727 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.148,58,0,99,98,"-8e+01 -8e+01 -8e+01 -8e+01","0.812 0 0.533 0","0.073 0.15 0.023 0.098",1,1,1.82,0.00,0,0,2,0
4.000,6,0.545,0.091,0.375,4,2,-79.698,"-74.6 -81.6 -81.1 -81.5","0.818 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.248,60,0,101,101,"-8e+01 -8e+01 -8e+01 -8e+01","0.816 0 0.533 0","0.073 0.25 0.023 0.2",1,1,0.02,0.00,0,0,2,0
4.100,6,0.545,0.091,0.375,4,2,-79.865,"-79.5 -81.6 -76.8 -81.5","0.818 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.348,62,0,105,104,"-8e+01 -8e+01 -8e+01 -8e+01","0.816 0 0.533 0","0.073 0.35 0.023 0.3",1,1,0.00,0.00,0,0,2,0
4.200,6,0.545,0.091,0.375,4,2,-80.555,"-78.2 -81.6 -80.8 -81.5","0.818 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.448,64,0,111,108,"-8e+01 -8e+01 -8e+01 -8e+01","0.816 0 0.533 0","0.073 0.45 0.023 0.4",4,4,4.51,0.00,0,0,2,0
4.300,6,0.568,0.091,0.393,4,2,-79.444,"-79.7 -79.1 -77.5 -81.5","0.909 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.548,66,0,118,112,"-7e+01 -8e+01 -7e+01 -8e+01","0.776 0 0.498 0","0.073 0.55 0.023 0.5",4,4,0.01,0.00,0,0,2,0
4.400,6,0.600,0.100,0.406,4,2,-78.906,"-76.5 -81.8 -75.8 -81.5","1.000 0.300 1.000 0.100",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.598,68,0,123,115,"-8e+01 -8e+01 -8e+01 -8e+01","0.78 0 0.514 0","0.073 0.048 0.023 0.6",4,4,0.01,0.00,0,0,8,5
4.500,6,0.568,0.091,0.393,4,2,-78.924,"-76.3 -81.8 -76.1 -81.5","0.909 0.273 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.698,70,0,127,121,"-8e+01 -8e+01 -8e+01 -8e+01","0.78 0 0.525 0","0.17 0.15 0.023 0.7",5,5,0.01,0.00,0,0,1,0
4.600,6,0.591,0.091,0.378,4,2,-78.309,"-73.6 -81.7 -76.4 -81.5","0.909 0.364 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.798,72,0,132,124,"-8e+01 -8e+01 -8e+01 -8e+01","0.792 0 0.525 0","0.073 0.048 0.023 0.8",4,4,0.02,0.00,0,0,5,2
